latitude	longitude	store_name	code	location	imei
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	863033069630348610
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766981
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303481180
10.31672	123.89071	Cebu City	PH	Asia/Manila	863033069630348982
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303481636
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303481743
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481701
33.98154	-81.23621	Lexington	US	America/New_York	359043379931766080
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766452
30.16688	-96.39774	Brenham	US	America/Chicago	3590433799317662006
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317661313
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	359043379931766064
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661818
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317661669
3.02013	30.91105	Arua	UG	Africa/Kampala	359043379931766924
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348073
43.32686	-2.98884	Leioa	ES	Europe/Madrid	3590433799317661701
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348982
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	3590433799317662154
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	359043379931766452
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482311
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	3590433799317662337
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481339
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	863033069630348859
42.58342	-71.8023	Fitchburg	US	America/New_York	863033069630348008
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766098
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766833
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317661594
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317662329
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661636
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348800
48.35693	10.98461	Friedberg	DE	Europe/Berlin	863033069630348792
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	3590433799317662451
37.65639	126.835	Goyang-si	KR	Asia/Seoul	359043379931766254
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303481057
-31.95224	115.8614	Perth	AU	Australia/Perth	863033069630348172
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303481792
31.76212	-95.63079	Palestine	US	America/Chicago	3590433799317662345
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	359043379931766049
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	8630330696303481461
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	863033069630348636
40.81	-73.9625	Morningside Heights	US	America/New_York	863033069630348057
32.42067	-104.22884	Carlsbad	US	America/Denver	359043379931766494
54.90083	38.07083	Stupino	RU	Europe/Moscow	3590433799317662469
33.98154	-81.23621	Lexington	US	America/New_York	359043379931766650
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	359043379931766544
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303481750
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303482097
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	359043379931766189
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303481388
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317661594
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661214
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303481313
-8.05389	-34.88111	Recife	BR	America/Recife	8630330696303481016
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	863033069630348255
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303482394
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348024
3.27833	32.88667	Kitgum	UG	Africa/Kampala	3590433799317662402
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	359043379931766247
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348347
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	8630330696303481057
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348180
38.38479	-0.76773	Novelda	ES	Europe/Madrid	3590433799317662428
51.26	-2.1875	Westbury	GB	Europe/London	359043379931766783
54.60528	18.34717	Reda	PL	Europe/Warsaw	8630330696303481933
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	8630330696303481727
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303481693
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317661867
49.738430	13.373637	Plzeň	CZ	Europe/Prague	3590433799317661099
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766494
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	359043379931766114
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317661362
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766932
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303481024
36.82167	128.63083	Eisen	KR	Asia/Seoul	3590433799317661362
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317662402
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317661461
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317661743
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661008
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766775
-32.05251	115.88782	Willetton	AU	Australia/Perth	863033069630348040
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	8630330696303481149
-11.94306	-76.70944	Chosica	PE	America/Lima	863033069630348107
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766312
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303482345
38.96667	-0.18333	Gandia	ES	Europe/Madrid	8630330696303481701
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317661677
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348545
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766528
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317662311
31.84568	-102.36764	Odessa	US	America/Chicago	8630330696303481883
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348305
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	8630330696303482097
27.09978	-82.45426	Venice	US	America/New_York	359043379931766643
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317662030
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317662345
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317662212
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481362
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	8630330696303481636
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481354
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	359043379931766791
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303481990
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317661776
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	359043379931766627
53.0233	-1.48119	Belper	GB	Europe/London	863033069630348115
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	359043379931766130
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317662105
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481339
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303481024
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303481966
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317662287
5.90702	116.10146	Donggongon	MY	Asia/Kuching	359043379931766924
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661347
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317662279
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766775
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	359043379931766528
49.820923	18.262524	Ostrava	CZ	Europe/Prague	3590433799317662394
14.67751	-60.94228	Le Robert	MQ	America/Martinique	8630330696303481149
-16.25	-69.08333	Yunguyo	PE	America/Lima	863033069630348701
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661685
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	8630330696303481578
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303482279
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661602
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662477
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	8630330696303482410
41.72059	-87.70172	Evergreen Park	US	America/Chicago	863033069630348545
41.80753	-87.65644	New City	US	America/Chicago	3590433799317662261
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661172
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481651
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	3590433799317661040
52.4581	13.28702	Dahlem	DE	Europe/Berlin	3590433799317661537
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661933
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317661495
43.4125	23.225	Montana	BG	Europe/Sofia	8630330696303481438
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766866
-8.28333	-35.03333	Cabo	BR	America/Recife	3590433799317661248
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317661180
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	863033069630348982
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317661909
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303481081
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481792
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317662287
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	863033069630348958
-32.05251	115.88782	Willetton	AU	Australia/Perth	359043379931766718
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317661883
35.85	117.7	Dongdu	CN	Asia/Shanghai	3590433799317661677
45.51667	4.86667	Vienne	FR	Europe/Paris	3590433799317661107
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	3590433799317661339
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303482329
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317662097
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303482329
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303482279
38.70734	-77.02303	Fort Washington	US	America/New_York	8630330696303481768
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481412
6.9909	79.883	Hendala	LK	Asia/Colombo	3590433799317661859
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317661743
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766262
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303481719
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766205
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	863033069630348271
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766361
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317662337
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	359043379931766148
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766296
42.819	47.1192	Buynaksk	RU	Europe/Moscow	8630330696303481479
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303481677
39.22493	42.85693	Patnos	TR	Europe/Istanbul	863033069630348040
35.8	137.23333	Gero	JP	Asia/Tokyo	863033069630348115
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	863033069630348925
34.56861	105.89333	Beidao	CN	Asia/Shanghai	8630330696303482196
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317662162
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348594
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317661990
44.92934	37.99117	Krymsk	RU	Europe/Moscow	8630330696303481628
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	3590433799317661529
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317661099
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766023
16.68911	98.50893	Myawadi	MM	Asia/Yangon	8630330696303481768
21.28306	-89.66123	Progreso	MX	America/Merida	359043379931766700
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	359043379931766874
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317662014
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303482303
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661008
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	863033069630348875
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	359043379931766791
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348180
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	359043379931766023
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303482022
12.74482	4.52514	Argungu	NG	Africa/Lagos	3590433799317661297
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303482394
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303481974
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317661636
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766825
53.69786	-2.68758	Leyland	GB	Europe/London	863033069630348032
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	8630330696303481826
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317662402
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303481693
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	863033069630348552
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348370
50.79205	-1.08593	Southsea	GB	Europe/London	863033069630348172
3.27833	32.88667	Kitgum	UG	Africa/Kampala	8630330696303481982
39.32011	-76.51552	Rosedale	US	America/New_York	8630330696303482477
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	359043379931766767
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	863033069630348511
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	359043379931766775
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317661875
40.82232	-74.15987	Nutley	US	America/New_York	359043379931766221
36.82167	128.63083	Eisen	KR	Asia/Seoul	863033069630348644
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	8630330696303482493
43.71032	-1.05366	Dax	FR	Europe/Paris	863033069630348875
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	8630330696303481222
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766940
44.22639	22.53083	Negotin	RS	Europe/Belgrade	8630330696303482055
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303481180
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303481446
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317662154
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481289
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481255
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661990
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	359043379931766726
39.08367	-84.50855	Covington	US	America/New_York	8630330696303481198
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	359043379931766205
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	863033069630348008
31.20176	29.91582	Alexandria	EG	Africa/Cairo	863033069630348768
6.46346	-2.31938	Bibiani	GH	Africa/Accra	3590433799317661164
31.84568	-102.36764	Odessa	US	America/Chicago	359043379931766494
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481503
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	359043379931766007
41.15376	-87.88754	Bourbonnais	US	America/Chicago	863033069630348271
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303481883
53.49389	-1.29243	Mexborough	GB	Europe/London	359043379931766510
45.44694	8.62118	Novara	IT	Europe/Rome	8630330696303482220
53.59337	9.47629	Stade	DE	Europe/Berlin	863033069630348404
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303482170
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	359043379931766726
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303481909
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303482154
21.59983	71.21169	Amreli	IN	Asia/Kolkata	863033069630348701
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348552
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	8630330696303482220
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303481867
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661925
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	863033069630348644
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	8630330696303482261
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317662436
40.56754	-89.64066	Pekin	US	America/Chicago	8630330696303482261
21.28306	-89.66123	Progreso	MX	America/Merida	8630330696303481537
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481172
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	3590433799317661594
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348693
37.65639	126.835	Goyang-si	KR	Asia/Seoul	863033069630348743
42.8334	-80.38297	Norfolk County	CA	America/Toronto	359043379931766411
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	359043379931766643
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	359043379931766916
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	863033069630348412
42.35843	-71.05977	Boston	US	America/New_York	359043379931766353
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481149
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303482394
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348479
43.54072	-116.56346	Nampa	US	America/Boise	8630330696303481339
39.59611	27.02444	Edremit	TR	Europe/Istanbul	3590433799317661511
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	359043379931766213
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661818
59.33333	18.28333	Boo	SE	Europe/Stockholm	359043379931766478
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348115
36.72544	3.55665	Thenia	DZ	Africa/Algiers	863033069630348602
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317662204
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	8630330696303482493
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	3590433799317661115
52.09	5.23333	Zeist	NL	Europe/Amsterdam	359043379931766460
51.88333	8.51667	Verl	DE	Europe/Berlin	359043379931766619
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	359043379931766387
50.82882	-0.32247	Lancing	GB	Europe/London	863033069630348909
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661404
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317662261
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317662139
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	3590433799317661230
36.72544	3.55665	Thenia	DZ	Africa/Algiers	3590433799317661099
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766296
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303482071
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303482238
43.2907	5.4384	Marseille 11	FR	Europe/Paris	359043379931766759
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481115
29.53885	-95.44744	Fresno	US	America/Chicago	863033069630348081
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348339
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303481891
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	863033069630348289
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661313
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317661586
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766940
52.26083	7.00417	Losser	NL	Europe/Amsterdam	359043379931766544
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	8630330696303482063
51.62907	-0.74934	High Wycombe	GB	Europe/London	3590433799317661297
42.7	27.25	Aytos	BG	Europe/Sofia	359043379931766122
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482170
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303481446
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317661198
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317661511
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303482121
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317661487
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	8630330696303481230
35.05266	-78.87836	Fayetteville	US	America/New_York	359043379931766007
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	3590433799317661115
32.65246	51.67462	Isfahan	IR	Asia/Tehran	359043379931766692
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	359043379931766767
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	863033069630348750
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	3590433799317661685
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481974
53.59337	9.47629	Stade	DE	Europe/Berlin	3590433799317661750
52.66277	-2.01111	Great Wyrley	GB	Europe/London	863033069630348537
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303482485
42.4251	-71.06616	Malden	US	America/New_York	8630330696303481644
59.33333	18.28333	Boo	SE	Europe/Stockholm	863033069630348743
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317661677
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661016
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661644
16.0438	120.4861	Manaoag	PH	Asia/Manila	3590433799317662451
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661891
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	863033069630348719
36.72544	3.55665	Thenia	DZ	Africa/Algiers	3590433799317661867
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348560
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348073
46.09273	-88.64235	Iron River	US	America/Menominee	8630330696303481628
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661750
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317662097
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317661719
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	8630330696303481982
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317662279
51.64316	-0.36053	Bushey	GB	Europe/London	8630330696303482311
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	359043379931766403
35.25064	-91.73625	Searcy	US	America/Chicago	359043379931766973
14.0823	98.19151	Dawei	MM	Asia/Yangon	3590433799317661982
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766700
54.58048	16.86194	Ustka	PL	Europe/Warsaw	359043379931766809
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303481966
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	359043379931766593
35.8	137.23333	Gero	JP	Asia/Tokyo	863033069630348636
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766312
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	3590433799317662022
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661529
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	8630330696303481511
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	359043379931766619
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	863033069630348461
33.92866	-6.90656	Temara	MA	Africa/Casablanca	3590433799317661560
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303482220
25.95533	68.88871	Jhol	PK	Asia/Karachi	8630330696303482410
-15.675	-38.94722	Canavieiras	BR	America/Bahia	8630330696303481370
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317661677
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348990
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	359043379931766072
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766627
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	863033069630348057
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317662188
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303481693
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317661503
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303481594
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661966
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	359043379931766189
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348255
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	3590433799317661487
43.32686	-2.98884	Leioa	ES	Europe/Madrid	359043379931766130
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	3590433799317662014
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303481123
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317661636
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317661982
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	3590433799317662287
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	359043379931766148
37.51803	15.00913	Misterbianco	IT	Europe/Rome	359043379931766932
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	359043379931766155
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	359043379931766148
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	8630330696303481701
14.8361	120.97844	Guyong	PH	Asia/Manila	863033069630348636
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	8630330696303481461
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317661198
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	8630330696303482451
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317661479
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	863033069630348925
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	359043379931766395
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303481735
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303482147
44.92801	4.8951	Valence	FR	Europe/Paris	3590433799317661917
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	8630330696303482006
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661875
