ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.android.settings	p.android.gm	p.android.externalstorage	p.system	p.android.gms	p.dogalize	p.process.gapps	p.katana	p.google	p.notifier	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.simulator	p.olauncher	p.browser.provider	p.gms.persistent
2018-05-14 17:58:00	3590433799317661925	0.00000	15.48641	15.12875	12.33375	12.21453	16.30756	17.25956	16.12515	41.15309	0.27283	40.91276	40.07894	45.43982	30.29977	13.93783	94.01350	26.88768	7.14236	88.83409	81.30056	2.70050
2018-05-14 17:59:00	3590433799317662311	1.00000	7.44178	9.46183	12.90057	8.82155	15.52514	17.43097	6.42779	64.73405	0.00012	58.93303	74.04372	32.48266	79.96117	22.11094	76.62956	31.78753	33.26698	49.32469	99.01186	52.67794
2018-05-14 18:00:00	3590433799317662063	1.00000	8.78699	10.95165	13.01010	12.26874	12.08510	16.03162	9.07321	55.15537	0.00038	45.90132	62.55297	74.44048	50.72573	59.32703	37.28864	76.27290	26.64321	43.61051	70.68165	77.04400
2018-05-14 18:01:00	3590433799317661784	1.00000	19.23535	6.72888	12.93511	17.35810	10.56468	16.29914	15.78429	82.77977	11.58717	48.27661	52.93141	49.20892	55.29291	81.48968	67.57467	6.23260	4.45429	10.54312	6.71929	41.35274
2018-05-14 18:02:00	3590433799317661024	1.00000	12.81306	14.56011	10.39220	9.04260	9.92096	15.82746	11.64069	34.62527	0.01888	84.36521	61.32786	58.17736	50.38836	2.98807	70.70303	98.83342	13.77600	77.60194	48.87804	23.71412
2018-05-14 18:03:00	863033069630348248	1.00000	8.41240	9.14737	12.36921	10.35237	11.01393	14.07239	9.75540	69.41523	0.00025	60.08382	58.83924	66.26368	50.78938	79.93912	79.00983	16.40098	15.97970	15.78048	35.79891	90.82951
2018-05-14 18:04:00	863033069630348859	0.00000	15.11405	13.17541	11.42461	9.45388	16.16861	16.69736	12.33723	61.37813	0.18807	47.35705	60.71874	50.82812	46.38709	18.56230	3.76354	14.30958	59.29101	95.49392	24.14744	6.48236
2018-05-14 18:05:00	3590433799317662048	0.00000	9.73516	14.39620	16.55164	11.12732	16.36087	7.99326	14.61675	42.89291	0.00090	37.82310	41.31897	77.85343	33.85183	68.75052	42.75230	39.48995	91.76045	4.28942	31.76410	62.40226
2018-05-14 18:06:00	863033069630348842	0.00000	12.09968	12.21233	10.38102	12.12281	10.73909	12.99857	9.65351	53.79635	0.00929	34.98377	52.98718	25.09714	44.85247	45.09357	79.31430	34.60676	7.09788	65.12993	62.44041	81.31681
2018-05-14 18:07:00	8630330696303482394	1.00000	10.94192	10.13956	11.13797	10.33394	9.92961	15.33111	10.25868	26.25055	0.00292	54.51383	71.94152	38.32874	47.69532	56.17489	1.13215	5.41734	37.83418	22.89931	92.05368	17.18516
2018-05-14 18:08:00	8630330696303481784	1.00000	14.04883	8.53963	14.23136	12.65435	10.39924	15.21695	14.68117	53.33854	0.06483	31.02138	82.64927	34.11304	67.75135	62.38532	89.52440	26.62119	85.90981	10.72886	64.47278	4.37494
2018-05-14 18:09:00	3590433799317661552	0.00000	15.30468	13.00618	4.08608	7.41965	17.27843	12.58954	13.48431	52.06501	0.22750	43.75661	65.57379	41.18485	42.64928	45.67376	15.60419	48.24861	83.81730	8.25684	29.97029	39.49920
2018-05-14 18:10:00	863033069630348784	1.00000	11.23848	9.27586	13.16040	12.46036	7.07915	13.24644	11.29787	49.70398	0.00396	59.76147	61.65868	49.22997	42.14116	53.38904	18.83508	69.90930	99.84939	15.21999	12.94252	8.02410
2018-05-14 18:11:00	3590433799317662279	1.00000	12.31987	13.62248	14.70657	12.91560	9.45054	16.51643	7.83787	69.98604	0.01155	45.35164	48.00248	52.82516	65.28801	90.49954	13.06681	17.62872	59.04204	74.08632	52.60841	48.99535
2018-05-14 18:12:00	863033069630348735	0.00000	11.85197	17.53963	15.20289	11.41117	17.09989	6.01575	12.21654	22.97463	0.00720	65.59136	55.90272	40.08092	49.83075	8.67744	93.05043	49.83036	50.44503	16.96726	62.38937	57.70087
2018-05-14 18:13:00	359043379931766619	1.00000	9.01792	8.93866	12.38083	9.20915	11.15198	16.09687	8.75228	71.42912	0.00049	55.01097	69.33190	48.31843	30.43953	73.60210	53.89800	95.92875	75.22909	3.74553	80.01508	13.68027
2018-05-14 18:14:00	3590433799317662204	1.00000	12.95094	13.11130	13.82061	15.23395	11.66997	12.85045	14.05357	59.67288	0.02164	44.95105	74.59112	32.40671	56.94013	14.14474	64.42953	67.33739	94.26714	48.03253	28.66287	17.55073
2018-05-14 18:15:00	8630330696303481107	1.00000	15.52725	8.24670	12.35295	15.94859	11.42108	14.77193	14.29941	57.07189	0.28424	53.16021	52.66166	44.14172	46.62973	45.81097	69.10134	71.32290	38.05345	58.70292	47.46042	3.72019
2018-05-14 18:16:00	863033069630348206	0.00000	14.29704	14.41475	12.43441	8.80910	12.20272	9.76766	11.68595	38.80710	0.08308	57.35902	39.97200	56.32750	51.20003	99.21960	46.88724	76.67374	50.83790	90.26597	59.91724	73.34277
2018-05-14 18:17:00	863033069630348461	0.00000	15.91019	12.72852	13.12658	10.94071	15.19078	12.15373	15.34320	52.50385	0.41683	76.53054	66.36075	67.52652	36.61755	55.45366	66.36031	1.45278	45.98996	51.23332	2.50021	20.29528
2018-05-14 18:18:00	8630330696303481347	1.00000	10.77603	9.50024	12.27414	12.71658	12.22730	15.64121	8.13740	48.34284	0.00252	79.96547	54.37710	58.11578	47.11347	84.27841	28.67136	9.54605	8.77033	74.64207	68.52598	2.55785
2018-05-14 18:19:00	359043379931766213	1.00000	9.76338	9.71612	9.74582	8.36985	8.70541	13.98206	11.62106	52.38273	0.00089	71.93387	32.88941	36.55372	28.55431	1.39248	47.58133	27.71271	51.07708	94.02032	39.33545	22.94329
2018-05-14 18:20:00	863033069630348263	1.00000	15.99457	9.86451	16.02828	14.71529	8.67096	12.86503	15.27497	53.99857	0.45348	47.98222	64.31528	41.94412	57.08874	39.78446	76.89365	29.00900	90.74974	39.93126	20.90906	67.25365
2018-05-14 18:21:00	359043379931766759	0.00000	16.56532	16.23768	11.49753	6.52546	11.44370	10.38913	8.98835	67.64867	0.80244	54.75866	71.11731	26.28420	33.63317	81.61075	15.58196	78.37482	69.21718	65.73346	8.02981	45.47234
2018-05-14 18:22:00	863033069630348214	1.00000	9.34591	9.43859	9.43235	8.47786	11.51909	13.87059	10.95339	63.05729	0.00061	64.75712	57.49823	73.60825	55.16763	56.18921	65.54548	27.43843	95.53220	95.00659	49.45279	95.79024
2018-05-14 18:23:00	3590433799317661990	0.00000	15.88326	13.56105	13.40308	11.61243	15.66723	14.77127	16.04602	77.19661	0.40572	59.08583	57.36222	41.86711	45.70698	26.97593	0.44116	6.76373	5.17438	7.75329	50.59902	74.75926
2018-05-14 18:24:00	8630330696303482279	1.00000	10.83707	11.16714	6.84505	7.74427	12.14373	12.89309	12.62815	57.97617	0.00269	30.90956	56.20774	47.91198	53.08296	93.48887	78.03804	48.32531	73.32551	49.50471	51.93078	31.30350
2018-05-14 18:25:00	359043379931766353	1.00000	17.22914	9.81793	14.73826	16.39242	9.45093	12.94838	12.97390	65.08009	1.55850	45.47649	43.97488	34.71104	88.93103	5.35457	61.29577	26.47109	34.63416	71.70502	88.55478	21.45276
2018-05-14 18:26:00	863033069630348578	1.00000	15.25219	8.84884	14.01266	13.92929	13.07246	14.84952	16.56944	70.94714	0.21587	53.30134	59.73752	59.77716	46.37811	60.69659	67.00126	49.70145	89.98301	15.06311	2.24990	57.33450
2018-05-14 18:27:00	863033069630348412	1.00000	15.34498	13.26573	8.99694	11.26810	12.33412	12.99711	10.51649	51.88645	0.23685	55.88197	60.78538	49.12944	48.42705	14.39129	77.20270	50.17255	4.55844	22.30287	99.67773	4.69852
2018-05-14 18:28:00	863033069630348842	1.00000	14.72716	7.98309	15.05841	17.05826	9.58190	16.48825	16.71798	51.22817	0.12773	49.31978	65.32203	54.21539	51.24671	19.44731	43.20656	91.49981	76.86877	37.99712	96.01527	43.51087
2018-05-14 18:29:00	3590433799317662295	1.00000	12.05699	10.88162	8.65750	9.37731	12.36463	13.37501	11.00341	48.73639	0.00887	57.84735	41.10396	45.60301	45.19651	33.95907	59.93253	37.65325	28.20281	15.19795	36.33510	95.76325
2018-05-14 18:30:00	359043379931766908	1.00000	11.57835	14.26945	11.25479	9.72074	12.62100	16.01586	7.16714	49.42030	0.00552	50.90512	55.85502	33.83472	47.73999	60.02987	92.51654	17.05331	33.22965	76.47751	48.99454	29.56249
2018-05-14 18:31:00	359043379931766668	0.00000	17.00571	9.06808	17.65691	15.58022	9.47098	17.68890	14.04484	53.37039	1.24646	71.94860	68.28185	50.13858	46.85457	95.93646	48.30841	53.81882	99.12521	65.08075	64.61972	71.09138
2018-05-14 18:32:00	3590433799317661123	1.00000	17.70372	13.57502	15.12211	11.86762	9.64896	11.60279	12.05818	60.70616	2.50500	37.82361	47.77030	46.10476	20.22588	65.68280	36.43808	24.32966	32.10766	84.20594	38.65830	58.78141
2018-05-14 18:33:00	3590433799317662246	1.00000	8.42511	8.34265	10.35510	11.42872	9.30833	12.51588	14.35200	57.35042	0.00030	57.23313	58.04354	33.06669	44.61387	30.79731	60.04018	99.32959	86.93025	99.23630	64.14138	93.57985
2018-05-14 18:34:00	863033069630348347	0.00000	11.23596	14.43788	15.98682	10.83403	12.35627	7.58901	14.24985	43.15991	0.00388	79.17800	61.10727	81.32236	38.29120	91.44081	5.61467	33.81328	70.69260	9.25814	15.10362	61.39275
2018-05-14 18:35:00	3590433799317662147	0.00000	16.15186	11.65175	11.24926	11.73306	12.80178	13.49025	14.06853	52.05480	0.53073	73.46318	62.51134	44.83437	71.78577	82.69497	34.80342	93.01049	89.02559	4.00124	21.12537	15.24701
2018-05-14 18:36:00	3590433799317662402	0.00000	14.08371	12.51157	11.84880	11.18229	12.24071	12.23565	13.44728	55.11318	0.06718	53.91446	60.35649	58.32289	47.71390	92.67763	80.79967	37.15424	1.01475	15.09919	10.93788	61.31309
2018-05-14 18:37:00	359043379931766189	1.00000	14.27968	14.54493	12.25332	10.29204	16.60430	15.73560	17.43616	45.66409	0.08167	69.35568	54.55318	48.09958	33.45655	14.64819	15.94510	28.00020	60.78554	82.91272	64.93514	21.58653
2018-05-14 18:38:00	863033069630348164	1.00000	14.38535	11.06933	12.72992	16.93746	10.70464	13.60891	14.35400	60.04613	0.09083	56.18806	73.71157	58.12409	29.24244	32.81116	16.40011	6.68772	69.12110	13.68656	59.69982	93.85067
2018-05-14 18:39:00	359043379931766866	0.00000	13.24036	14.50568	13.56685	8.81424	9.79619	9.55128	12.20935	41.22766	0.02895	64.75360	62.03806	41.28920	56.54500	78.26915	70.86619	31.30399	26.30141	82.69653	95.00475	25.05316
2018-05-14 18:40:00	863033069630348818	1.00000	10.41544	11.82651	9.53974	10.29440	10.72971	12.52909	11.82812	52.71725	0.00180	59.03719	72.06118	65.21012	52.84261	46.73100	23.61941	33.51675	94.34838	22.27265	27.88047	92.76003
2018-05-14 18:41:00	359043379931766775	1.00000	14.74270	7.11361	15.70286	11.31469	9.82342	16.22623	15.59759	56.20638	0.12970	58.67469	61.78455	39.19356	58.18196	66.22175	2.38663	99.06262	25.24504	71.43842	95.93132	71.88831
2018-05-14 18:42:00	8630330696303481552	0.00000	14.78964	13.99591	9.02229	11.14197	13.46311	16.09480	14.94586	45.55020	0.13596	43.82792	72.75078	30.28042	25.74503	12.17008	0.43550	5.20370	71.23332	96.61949	24.39168	67.61211
2018-05-14 18:43:00	863033069630348974	0.00000	13.43597	13.62570	12.60548	13.68412	18.39988	16.87135	17.09885	55.64222	0.03519	40.68811	58.07962	45.19110	40.87042	63.44509	4.31036	72.98205	50.92816	17.26897	89.43372	86.33183
2018-05-14 18:44:00	3590433799317661396	0.00000	11.89152	15.00450	11.31376	12.38319	12.74709	13.87408	13.73383	31.42795	0.00749	40.19636	70.44292	58.63057	43.62595	88.65657	44.64290	64.55699	97.12831	3.83510	44.24625	55.05356
2018-05-14 18:45:00	8630330696303481016	1.00000	10.39316	11.00953	8.06345	10.60945	8.99368	11.43022	12.95253	35.38061	0.00174	68.04360	50.50558	25.92251	55.82356	61.04285	96.17759	71.19130	89.91743	81.98781	83.99211	40.24295
2018-05-14 18:46:00	8630330696303482097	0.00000	17.85818	13.99525	14.45067	9.06376	16.16513	11.92125	16.72114	66.62974	2.92337	61.68846	42.97701	63.64091	35.59328	72.86943	89.05306	91.79974	28.60253	27.54381	74.47389	32.55942
2018-05-14 18:47:00	863033069630348313	0.00000	17.76669	9.13689	15.49017	12.94257	8.57338	13.34165	12.51883	39.55649	2.66775	42.00036	51.99918	49.24238	40.49365	7.09333	33.64145	10.48539	3.86330	33.08376	79.03742	22.48392
2018-05-14 18:48:00	3590433799317661453	0.00000	11.85594	14.61735	15.12324	13.63206	18.23162	9.83752	19.21242	48.60683	0.00727	62.85627	83.40791	33.93831	39.96860	8.91565	74.01056	67.70955	53.46488	31.40892	51.71099	34.09761
2018-05-14 18:49:00	8630330696303481883	1.00000	17.95733	12.12717	15.15328	13.49313	9.39301	15.95421	13.20822	39.27388	3.22805	50.00283	43.04885	74.15836	48.05234	52.43869	88.06395	82.36826	65.45207	84.63113	62.60045	0.30383
2018-05-14 18:50:00	863033069630348990	1.00000	10.11634	9.87903	8.91450	12.79965	10.59527	12.26590	10.64619	51.16768	0.00129	46.62707	57.68815	11.80783	64.15209	29.56816	93.62987	87.14663	27.85098	16.25681	13.24860	87.32552
2018-05-14 18:51:00	8630330696303481347	1.00000	12.76672	7.95173	11.48563	19.98476	11.08941	16.40920	15.60062	54.94537	0.01808	71.16706	53.72238	60.49205	57.61622	19.67982	31.44240	86.29713	25.57192	41.10016	59.92606	53.18231
2018-05-14 18:52:00	863033069630348792	0.00000	12.72315	12.68280	16.04936	8.77249	15.78298	12.15208	13.86148	59.19696	0.01721	52.06868	46.62368	72.40431	27.68537	67.21548	42.28051	19.01560	44.31794	11.49866	15.54438	81.74923
2018-05-14 18:53:00	8630330696303482279	1.00000	13.32760	11.78489	12.52650	8.05203	13.50033	12.72633	12.46688	57.45163	0.03153	58.33013	55.39205	51.27350	62.92723	62.23708	66.41692	7.22647	26.97625	71.31898	18.58942	91.12984
2018-05-14 18:54:00	863033069630348925	1.00000	10.10069	12.79718	9.05889	9.26702	10.96712	12.87152	11.18190	41.80582	0.00130	43.68265	55.52701	47.92785	42.55780	6.17743	51.01935	51.60860	9.32470	83.60579	72.94592	8.54479
2018-05-14 18:55:00	863033069630348990	0.00000	13.67686	14.01178	8.88609	9.07978	10.84806	15.14754	12.39114	40.19903	0.04474	52.57866	46.58041	35.17574	38.75719	46.08006	98.64103	51.27372	63.09289	23.89196	76.05955	2.78535
2018-05-14 18:56:00	863033069630348529	0.00000	16.18301	15.49626	12.66952	8.64991	10.39814	10.06695	9.88669	39.34391	0.54751	43.72446	66.88315	26.13215	39.11504	47.71489	32.76566	88.44952	82.05990	67.48687	70.54304	13.44628
2018-05-14 18:57:00	359043379931766296	1.00000	10.29358	12.23286	12.74636	11.90424	10.27307	16.76554	8.43874	50.58971	0.00155	47.90655	63.66320	41.35913	52.07134	21.76220	22.59520	28.41087	82.08558	8.73118	75.58412	15.11835
2018-05-14 18:58:00	3590433799317661560	1.00000	10.68469	11.93274	12.78922	12.64215	9.15580	13.11633	9.83582	63.49911	0.00228	39.92762	50.68290	70.39202	45.53931	80.15789	28.04848	96.45173	19.39443	69.75077	96.79244	14.03643
2018-05-14 18:59:00	3590433799317661115	0.00000	10.43754	14.42189	9.86158	10.15984	14.43785	13.63621	15.55395	36.91202	0.00177	44.65895	76.50709	51.95978	28.41134	47.36623	85.38207	71.31644	44.67994	92.89568	48.87542	57.76768
2018-05-14 19:00:00	863033069630348651	1.00000	8.69445	9.04525	10.71199	11.09604	13.08946	14.55866	10.23534	47.21934	0.00033	52.14153	57.31429	62.94314	58.11214	69.64359	97.96151	18.71828	58.58298	73.75249	75.54556	88.22511
2018-05-14 19:01:00	359043379931766122	1.00000	10.56661	10.83554	13.46100	11.66393	7.17848	13.33048	13.60322	55.72733	0.00200	46.17079	50.74273	33.11340	48.68919	33.80155	29.59525	92.82518	82.20455	74.62085	34.38697	8.27562
2018-05-14 19:02:00	863033069630348495	1.00000	10.92876	10.97943	8.71251	10.16539	12.13604	14.23199	8.82012	38.14521	0.00292	72.33003	64.85843	77.85284	58.24378	33.48322	53.41129	33.29297	82.74669	36.18135	16.05930	60.05316
2018-05-14 19:03:00	8630330696303481792	0.00000	11.77305	12.04092	12.00002	12.62462	8.14903	14.90572	9.06794	43.95486	0.00669	53.32702	56.48796	29.84152	45.30273	85.71335	74.01572	20.01552	60.20524	52.89372	70.01327	30.32831
2018-05-14 19:04:00	3590433799317661636	0.00000	15.77954	17.04621	7.79040	12.26084	13.41082	13.62225	15.36482	64.43349	0.36575	52.81433	69.01226	74.31291	57.23734	82.03792	2.49104	76.73476	68.87552	55.12998	42.12474	58.16567
2018-05-14 19:05:00	359043379931766163	1.00000	15.38103	6.93173	17.87452	12.95939	9.86282	12.23414	15.42603	66.97996	0.24553	46.80049	46.20485	64.65772	71.52526	30.66132	63.59601	36.22797	8.26804	60.95806	35.34415	0.12639
2018-05-14 19:06:00	359043379931766312	0.00000	16.12066	13.96838	11.10869	6.96306	17.09443	13.61823	14.22208	47.61791	0.51445	53.62056	65.70125	35.38628	43.73855	91.27730	76.48679	54.02918	62.65644	80.14620	8.49786	52.54855
2018-05-14 19:07:00	8630330696303481339	1.00000	12.99188	11.94042	9.65686	12.25292	11.16513	13.20665	10.33815	25.10208	0.02255	64.89728	44.28488	53.79127	48.72715	66.65007	36.12154	79.00862	2.91835	37.39592	41.56766	37.88718
2018-05-14 19:08:00	3590433799317661693	0.00000	13.47168	13.17605	13.57142	13.19750	14.46257	13.93896	17.97597	48.91187	0.03640	45.21853	54.88522	37.87844	40.86673	42.78262	5.88136	64.93447	77.25849	81.73415	65.05283	81.23766
2018-05-14 19:09:00	863033069630348578	0.00000	10.23301	12.08349	12.86322	10.82050	10.55860	13.55055	8.64471	52.19695	0.00142	62.86514	47.33149	76.76645	71.35391	56.93448	42.67867	65.11048	55.25522	26.07920	62.64650	86.63007
2018-05-14 19:10:00	8630330696303481438	0.00000	12.84724	14.81489	13.02572	12.07306	12.64584	10.57238	13.23534	48.02804	0.01952	56.92065	48.81364	57.28821	64.28867	53.26465	42.27780	14.79401	10.01124	72.55182	89.03542	99.62420
2018-05-14 19:11:00	8630330696303482451	1.00000	18.80226	14.91431	17.14706	15.00905	7.34943	8.64585	14.11518	69.02158	7.51425	44.20972	62.82676	44.15719	68.08012	99.70681	18.14714	74.70609	47.36590	97.92620	69.63565	55.08046
2018-05-14 19:12:00	3590433799317661990	0.00000	13.89592	12.49041	16.93985	7.58265	12.02965	8.48909	11.87223	34.39801	0.05563	49.68913	55.90003	46.98967	71.05414	32.07058	37.88490	98.27049	93.80000	51.33393	40.16382	28.14599
2018-05-14 19:13:00	359043379931766353	1.00000	15.22361	8.74302	14.53110	13.84507	8.53695	16.05242	14.61758	52.44755	0.20976	63.83816	60.77299	24.14615	49.89951	81.13999	25.83606	69.88231	14.60634	13.35256	31.38307	96.24777
2018-05-14 19:14:00	863033069630348438	0.00000	13.57972	15.21196	9.01280	10.76014	13.63230	15.34254	11.88350	32.52585	0.04057	62.24417	84.25987	39.65297	33.71690	62.10180	24.99514	83.93098	1.08614	2.26992	26.56847	58.47645
2018-05-14 19:15:00	3590433799317661313	1.00000	15.83063	11.30972	20.17590	12.18109	8.99972	12.89762	17.13987	54.52702	0.38496	48.21438	52.03441	69.38167	51.87869	65.42297	53.45435	73.97359	16.80551	20.27250	54.12574	75.50438
2018-05-14 19:16:00	359043379931766759	0.00000	14.03165	15.14423	9.73392	10.62018	15.51602	12.28242	14.69597	61.96756	0.06370	57.48926	51.94090	37.75904	48.18538	87.94693	63.74086	40.96650	40.65829	83.60024	10.46633	59.88318
2018-05-14 19:17:00	8630330696303482394	1.00000	10.33170	10.68718	7.62292	10.45224	11.15403	12.63934	14.02210	55.00249	0.00163	42.33943	63.27859	44.10398	69.87071	54.97745	16.38418	87.11520	46.66088	76.35919	16.55171	22.35093
2018-05-14 19:18:00	359043379931766676	0.00000	15.13151	13.27339	15.19855	11.63168	14.54692	12.08376	16.27810	41.17004	0.19137	58.13431	58.03473	32.95338	52.75168	75.94496	10.99477	45.38211	86.13499	30.72367	83.29771	41.79638
2018-05-14 19:19:00	863033069630348826	1.00000	10.80926	11.32043	10.98434	7.42529	9.90053	13.60565	14.15400	51.15036	0.00259	71.31863	62.27093	68.18491	38.44646	81.06920	78.15732	64.24610	75.71389	29.80579	63.24183	67.13985
2018-05-14 19:20:00	8630330696303481370	1.00000	9.56139	12.05369	14.08483	11.42649	10.83748	16.00755	7.51089	40.11234	0.00078	60.55037	63.78071	66.25391	51.73192	39.70753	84.13650	56.23372	92.61147	24.08064	61.59555	69.14742
2018-05-14 19:21:00	8630330696303482014	0.00000	13.99104	14.27510	9.98865	11.12203	14.58755	13.91919	17.10558	34.46248	0.06120	47.69574	62.74923	34.71529	36.10316	7.64215	28.96052	24.26845	6.44089	78.40536	27.16301	55.25477
2018-05-14 19:22:00	863033069630348727	1.00000	8.57439	8.23621	8.57470	7.98999	10.90843	14.44235	12.50530	56.54196	0.00035	33.18969	71.47180	64.74131	62.49750	27.98992	27.10254	15.28610	47.17590	27.09805	61.70230	79.65059
2018-05-14 19:23:00	359043379931766924	1.00000	8.66845	10.73333	11.58740	10.78080	10.37334	13.72999	10.93825	40.40167	0.00033	54.30889	67.99944	59.21238	54.06320	79.10854	65.96009	52.49745	13.96178	29.56814	67.97835	86.41647
2018-05-14 19:24:00	359043379931766320	1.00000	12.69397	11.93965	14.22964	15.45116	7.96801	11.32497	14.48220	48.93455	0.01676	61.98512	50.41037	63.91764	38.70268	32.76851	1.38688	87.14649	55.53854	0.77083	29.56523	50.31399
2018-05-14 19:25:00	863033069630348040	1.00000	13.03857	8.81891	5.02686	9.30068	8.56226	11.73736	13.05190	47.33457	0.02364	52.01836	49.85675	57.03926	42.48323	62.58622	8.67185	98.66185	44.56156	9.42579	82.85647	54.57019
2018-05-14 19:26:00	863033069630348966	0.00000	10.32379	10.44539	13.74968	16.37317	14.92494	12.55268	15.70041	62.57696	0.00162	47.13552	58.17960	51.90856	28.65838	74.12027	42.61806	31.62764	90.28902	83.83109	3.91594	76.38631
2018-05-14 19:27:00	863033069630348222	0.00000	14.16377	14.46211	11.51799	12.46561	7.14304	13.96380	10.78081	71.76357	0.07271	59.93099	85.73980	60.77666	47.96915	42.80816	72.24019	1.89864	52.31332	89.70596	38.01790	9.25096
2018-05-14 19:28:00	8630330696303482113	1.00000	16.58950	11.44557	16.13785	9.64558	6.23786	8.93366	11.18338	51.57261	0.82205	61.02080	69.29371	66.25615	40.39014	0.26988	66.96844	54.22096	18.07844	68.31093	43.13683	23.76558
2018-05-14 19:29:00	3590433799317662089	1.00000	14.13202	13.30262	9.16867	8.13376	12.29391	15.47776	8.37633	48.96298	0.07048	58.00362	65.02899	61.83873	46.30048	14.65251	94.11274	97.44275	40.08623	44.26690	60.62611	23.50361
2018-05-14 19:30:00	3590433799317662121	1.00000	16.05134	8.62232	13.85417	12.67199	11.67087	12.24720	17.01987	53.45612	0.47998	44.16476	76.24197	22.76876	42.52938	87.12194	30.75360	1.98634	66.31726	50.75271	26.30542	71.23462
2018-05-14 19:31:00	3590433799317661586	0.00000	11.15080	12.67144	12.96925	12.45642	15.76043	17.02434	14.02352	51.23853	0.00363	73.29251	63.60267	47.43854	40.20094	19.02040	89.09687	35.76392	5.54784	86.80551	61.19232	88.40150
2018-05-14 19:32:00	359043379931766569	0.00000	14.30625	12.54322	11.01491	10.43028	17.60775	16.16558	16.20067	66.64201	0.08387	41.98087	73.30591	35.95407	53.60346	18.78552	75.03254	7.31413	1.31768	59.51113	38.59176	55.03180
2018-05-14 19:33:00	8630330696303482170	1.00000	18.11170	10.12827	12.85886	12.80271	9.00237	15.80255	11.11448	51.74053	3.76691	59.34930	59.52117	29.70112	64.85737	65.59267	59.94553	23.24310	89.89493	47.77478	44.87536	40.78194
2018-05-14 19:34:00	8630330696303482378	1.00000	14.41659	9.78969	13.44020	11.25868	9.71342	14.99178	16.58732	36.21248	0.09361	34.36598	73.82507	66.10599	57.57518	26.23749	44.02204	68.88030	58.46103	83.96240	72.23383	5.51316
2018-05-14 19:35:00	359043379931766783	0.00000	12.68570	13.81504	9.32420	9.81370	11.30781	14.29197	12.48069	55.97905	0.01664	53.24428	51.85534	70.36309	36.63234	99.78798	23.88079	50.85585	17.25128	96.44867	9.23518	26.84581
2018-05-14 19:36:00	3590433799317662188	1.00000	11.02697	10.00656	12.60493	10.87992	9.44554	14.90982	9.99324	51.93899	0.00319	59.15631	56.74882	62.52786	34.96384	6.91167	93.73655	29.89080	97.21771	54.14448	4.08664	76.09427
2018-05-14 19:37:00	359043379931766668	1.00000	14.68042	8.14987	11.71096	17.81413	9.91382	18.72792	12.46216	63.12592	0.12184	59.79374	46.15495	42.26625	68.44510	98.94945	68.09666	36.32587	76.58397	98.00377	26.12456	33.92986
2018-05-14 19:38:00	3590433799317662113	0.00000	15.75521	13.40665	10.36297	11.23316	12.91033	12.68710	10.19833	32.96882	0.35698	45.57083	63.73208	48.15379	46.11075	65.88633	51.08795	86.15704	23.28336	7.89435	44.79438	64.03402
2018-05-14 19:39:00	8630330696303481628	1.00000	15.19368	11.47095	13.99257	14.46236	10.56891	13.06874	16.28422	42.21379	0.20363	62.52149	52.69114	18.63984	51.13125	49.26590	83.61286	4.23860	41.32298	34.28068	76.68556	40.23178
2018-05-14 19:40:00	359043379931766023	0.00000	12.60509	14.22988	10.89750	9.35894	11.52686	11.48366	15.23654	60.31770	0.01530	55.06916	61.02706	38.17089	74.93839	97.47941	85.40716	69.32043	98.46859	25.18066	35.15806	92.18598
2018-05-14 19:41:00	3590433799317661107	1.00000	13.21934	10.74501	13.52921	15.47064	12.92051	13.95098	14.53992	50.94471	0.02831	56.34901	39.58236	33.46368	54.66524	72.21466	40.80699	22.60923	74.11072	84.88978	2.46697	98.26026
2018-05-14 19:42:00	863033069630348537	1.00000	12.00663	13.87119	9.67321	10.44771	12.63285	16.89671	7.93946	56.03720	0.00845	57.26290	56.25700	43.90991	66.65197	88.62918	21.27484	13.83252	48.19682	44.69989	31.18477	68.40035
2018-05-14 19:43:00	3590433799317662329	1.00000	11.81754	13.16780	10.59357	11.39030	11.89772	15.53326	9.57904	36.37479	0.00694	52.42044	53.91709	33.37709	69.58904	56.99852	5.90664	21.59462	52.12501	26.96144	6.56233	11.83687
2018-05-14 19:44:00	3590433799317661339	1.00000	8.96992	8.81642	9.98602	8.08291	13.09271	15.90857	10.28035	46.03709	0.00048	51.21803	56.42074	47.76392	50.46198	36.56384	50.06582	37.44954	6.34996	84.81580	35.04575	26.34367
2018-05-14 19:45:00	3590433799317661776	0.00000	13.08782	11.16668	19.16507	15.04482	17.96746	13.58331	20.90276	62.19775	0.02482	67.64498	72.59909	53.65776	49.99103	90.79675	42.39565	43.08796	7.84444	82.05712	43.75821	86.94192
2018-05-14 19:46:00	359043379931766593	0.00000	11.25807	17.33724	12.15719	9.78660	13.20903	13.65222	12.06600	52.90216	0.00402	51.64268	56.22488	60.47473	27.14985	63.37194	16.70814	83.37954	71.24297	35.83046	6.65923	94.39548
2018-05-14 19:47:00	359043379931766429	1.00000	16.33664	15.76578	10.13449	12.13123	15.62858	16.81830	13.71467	44.20458	0.63843	63.39074	62.10990	42.85491	56.57018	46.86230	13.74511	32.35190	89.47214	18.85525	72.09151	42.94252
