ts	imei	mwra	c.android.youtube	c.katana	c.dogalize	c.android.chrome	c.android.gm	c.UCMobile.x86	c.raider	c.android.vending	c.updateassist	c.UCMobile.intl
2018-05-15 02:42:00	359043379931766155	0.00000	16.40053	13.63478	9.98664	12.32598	13.81802	3.50346	7.17241	7.43584	23.52616	46.17924
2018-05-15 02:43:00	8630330696303481453	1.00000	17.95456	14.87660	8.53964	16.68216	10.73520	95.74110	62.70646	96.88617	83.23297	8.61313
2018-05-15 02:44:00	8630330696303481578	0.00000	15.07397	16.09599	10.20355	13.72606	7.03589	11.19222	78.12107	39.05778	87.46864	25.30727
2018-05-15 02:45:00	3590433799317661321	1.00000	11.57655	17.05298	14.11101	12.21344	18.01121	82.42683	52.79724	95.63799	8.16247	90.01690
2018-05-15 02:46:00	3590433799317662196	1.00000	14.29671	8.74811	6.45617	13.74703	12.21637	53.51507	68.47401	98.85771	54.10936	4.57146
2018-05-15 02:47:00	359043379931766262	0.00000	15.01580	9.61238	9.41207	12.04173	15.36970	21.18622	55.61437	78.44201	16.63072	70.39333
2018-05-15 02:48:00	3590433799317661388	1.00000	13.16598	14.33491	7.35357	13.41932	9.73866	64.66047	83.77611	67.56486	20.04296	39.33106
2018-05-15 02:49:00	8630330696303482287	1.00000	13.66933	11.64135	7.83708	11.16998	9.85824	2.04197	13.93563	39.96962	24.00809	38.45793
2018-05-15 02:50:00	863033069630348511	1.00000	11.41710	12.79489	11.63833	11.63852	11.30798	69.04161	69.24054	6.08223	40.83466	0.71992
2018-05-15 02:51:00	8630330696303482154	1.00000	13.28635	13.78491	11.18093	6.36665	8.60530	79.82250	71.61316	70.95678	57.07379	38.92968
2018-05-15 02:52:00	3590433799317661826	0.00000	12.37703	8.66233	10.79775	5.13855	11.06936	17.87450	2.84550	69.77885	51.34479	13.03602
2018-05-15 02:53:00	359043379931766759	0.00000	18.85819	9.67545	10.59292	12.27116	16.08980	46.14749	96.12167	16.87038	71.07520	13.79277
2018-05-15 02:54:00	359043379931766114	0.00000	9.23133	9.04655	12.01159	9.83759	12.99305	6.47245	44.98172	12.80802	26.95342	67.95885
2018-05-15 02:55:00	8630330696303482071	0.00000	16.73990	11.96613	8.74790	11.37542	15.27949	97.78665	50.52649	14.97244	28.31561	87.23043
2018-05-15 02:56:00	3590433799317662212	1.00000	9.74394	14.64924	11.90184	10.74661	8.48892	92.52595	79.81232	78.01492	22.32422	15.61103
2018-05-15 02:57:00	359043379931766031	1.00000	15.50969	9.06852	11.79287	10.07140	14.84397	33.74232	90.35072	56.45416	96.72867	70.43979
2018-05-15 02:58:00	359043379931766395	1.00000	13.23066	10.84183	14.87256	10.68470	13.20411	40.25477	43.81968	88.52303	9.01636	78.03933
2018-05-15 02:59:00	863033069630348156	0.00000	15.68555	8.92279	9.45562	10.76753	17.05900	10.88330	60.03977	32.72758	25.18298	12.88323
2018-05-15 03:00:00	359043379931766155	1.00000	15.76790	11.25587	11.57642	11.22648	12.99675	2.14781	93.70948	99.17887	11.30297	12.67924
2018-05-15 03:01:00	863033069630348404	1.00000	12.08263	13.70937	10.69949	7.43943	8.45180	71.01891	4.34577	48.88797	60.22353	37.03640
2018-05-15 03:02:00	8630330696303481776	1.00000	16.05652	14.02998	9.22701	11.70279	11.54752	19.11984	72.62612	28.84539	77.27788	1.62659
2018-05-15 03:03:00	863033069630348115	1.00000	13.47494	13.73543	14.78342	15.51651	17.53661	95.19598	42.23925	92.83805	37.91054	83.88933
2018-05-15 03:04:00	3590433799317661743	0.00000	15.12645	15.16201	13.02450	18.81710	13.38745	98.84192	53.82789	68.12407	35.15938	41.70098
2018-05-15 03:05:00	8630330696303481685	1.00000	16.19147	14.56864	9.41146	15.82638	11.78841	26.16383	71.64224	75.87639	69.11915	5.87918
2018-05-15 03:06:00	863033069630348107	1.00000	12.38480	9.43679	11.79614	13.78365	12.30933	25.89674	56.09781	41.78598	1.19059	80.62524
2018-05-15 03:07:00	8630330696303481800	1.00000	13.33552	9.64346	7.73357	9.37313	14.83789	6.15262	40.41541	96.50277	37.50933	65.25697
2018-05-15 03:08:00	8630330696303481537	0.00000	13.77587	9.59311	15.04189	11.42319	10.70443	46.08121	83.27179	38.01524	85.55183	7.50314
2018-05-15 03:09:00	8630330696303481602	0.00000	12.02934	8.94048	16.62362	15.85447	10.87455	75.20030	64.43929	85.90528	13.00690	69.75323
2018-05-15 03:10:00	359043379931766619	1.00000	16.59289	15.14817	12.57358	10.54033	9.51224	12.67060	40.69562	8.97734	90.36488	61.35338
2018-05-15 03:11:00	359043379931766056	0.00000	13.67849	8.90568	8.58916	12.33125	15.45965	1.26601	1.42577	76.83041	83.17530	2.21019
2018-05-15 03:12:00	863033069630348487	1.00000	13.37084	15.15152	9.93843	9.67201	10.80684	77.10178	25.83380	5.83081	91.85666	70.24836
2018-05-15 03:13:00	863033069630348057	0.00000	11.36823	10.66193	14.35447	11.06949	13.13338	43.44793	22.16489	24.48669	62.73565	0.76396
2018-05-15 03:14:00	863033069630348370	1.00000	13.32086	13.93313	10.85656	10.18080	9.96515	15.32470	24.66592	96.92038	84.74770	24.89037
2018-05-15 03:15:00	359043379931766759	1.00000	15.66105	21.80238	13.02282	5.68610	11.53047	58.15572	94.83849	43.51763	5.83237	93.40694
2018-05-15 03:16:00	3590433799317662212	1.00000	13.37024	13.18127	13.72407	9.76147	14.50257	0.33640	30.74434	8.14067	39.51946	66.47334
2018-05-15 03:17:00	359043379931766353	1.00000	13.23010	13.84500	8.13247	11.22265	10.42189	22.78891	86.15661	93.89383	17.18083	54.46950
2018-05-15 03:18:00	3590433799317662063	1.00000	16.11452	12.17076	10.97296	11.60565	12.39295	18.80389	31.67053	0.24140	45.72193	82.79095
2018-05-15 03:19:00	359043379931766932	1.00000	16.53274	13.25315	9.30703	10.92248	10.94346	20.56979	31.85761	22.24436	33.38141	55.62261
2018-05-15 03:20:00	3590433799317661099	1.00000	11.01150	11.69313	10.52520	10.26078	10.00456	1.60203	85.37098	35.14917	34.42273	47.88930
2018-05-15 03:21:00	8630330696303481321	1.00000	15.24443	12.68516	11.78233	13.66213	15.72338	65.70993	36.38370	24.99437	13.36560	8.66544
2018-05-15 03:22:00	359043379931766791	1.00000	14.96021	19.35459	9.64932	16.36280	10.29677	96.28941	4.18254	24.60482	86.98187	51.39546
2018-05-15 03:23:00	863033069630348461	1.00000	12.40089	15.65820	14.18820	13.64639	19.54299	96.57363	49.55852	66.09855	79.58061	19.18962
2018-05-15 03:24:00	3590433799317661842	1.00000	12.33190	11.22286	8.22673	9.09933	12.48055	53.12080	14.65794	13.34691	32.77683	30.96503
2018-05-15 03:25:00	8630330696303481735	0.00000	13.99185	8.36594	12.45121	10.21162	15.86140	74.28765	66.19077	56.13501	32.81751	74.12885
2018-05-15 03:26:00	359043379931766734	1.00000	16.04516	14.02608	11.06139	13.23835	11.92103	44.32477	30.82168	91.48651	91.49068	0.05109
2018-05-15 03:27:00	359043379931766890	1.00000	11.72189	11.44925	10.22658	6.52010	10.91136	12.16063	35.68574	33.73183	97.58362	46.99383
2018-05-15 03:28:00	3590433799317662469	1.00000	16.78931	15.88205	9.63177	14.21694	12.13597	20.74206	84.89873	83.42463	16.86759	10.07876
2018-05-15 03:29:00	3590433799317661636	1.00000	16.66326	13.85686	12.98886	8.42921	12.23145	89.24300	72.89501	14.76086	96.07902	39.29371
2018-05-15 03:30:00	359043379931766049	1.00000	11.86803	19.56615	13.31625	7.12722	8.47025	54.94383	85.92651	98.19585	57.62997	32.52248
2018-05-15 03:31:00	8630330696303481867	0.00000	14.55739	14.22260	8.23487	12.64972	11.64570	79.13175	0.42877	7.72910	92.34500	60.97539
2018-05-15 03:32:00	359043379931766882	0.00000	12.83596	9.23073	12.86067	10.59336	11.55774	11.29498	97.66170	85.54258	23.75886	25.95271
2018-05-15 03:33:00	3590433799317661164	0.00000	16.35991	13.04233	13.10210	9.53801	9.12125	5.72814	2.35891	43.81306	92.00390	3.20557
2018-05-15 03:34:00	3590433799317662485	1.00000	15.82645	13.81011	13.39670	8.89475	9.06348	98.24504	21.08946	55.59619	91.54979	69.88914
2018-05-15 03:35:00	8630330696303482113	0.00000	16.47185	10.39603	9.62399	12.45175	12.25350	49.73161	7.47540	22.58849	36.32539	79.08601
2018-05-15 03:36:00	3590433799317661594	1.00000	11.78063	14.22506	12.50685	6.38484	9.94353	97.59755	71.06080	77.09179	85.65935	56.27876
2018-05-15 03:37:00	8630330696303481420	1.00000	15.49879	13.86990	6.82557	13.73748	11.17949	64.70119	81.86074	23.01174	78.80559	80.01261
2018-05-15 03:38:00	8630330696303481271	1.00000	17.08001	11.76070	12.12981	10.75540	12.37528	77.02043	59.46976	90.28660	3.19220	20.74805
2018-05-15 03:39:00	8630330696303481149	0.00000	14.79974	13.80572	18.81976	14.41010	10.76102	56.06862	30.75999	32.35947	0.09505	72.68060
2018-05-15 03:40:00	863033069630348164	0.00000	15.55602	14.94420	15.02158	11.39191	8.78252	80.31041	50.85853	52.33002	68.34208	36.65736
2018-05-15 03:41:00	359043379931766320	0.00000	18.09436	10.21878	11.28909	9.74897	8.76992	86.99254	86.82625	79.79174	54.67111	1.65476
2018-05-15 03:42:00	3590433799317661230	1.00000	15.60475	12.78930	10.83606	10.84769	11.35062	43.53929	56.47042	27.29662	53.29025	31.62427
2018-05-15 03:43:00	8630330696303482352	0.00000	15.85599	8.48731	10.43601	10.70566	14.11532	73.42549	27.22294	53.19645	10.59497	20.32640
2018-05-15 03:44:00	359043379931766502	1.00000	11.51123	15.93082	8.02533	4.80367	6.99720	15.68266	36.35145	56.93225	71.89120	86.51939
2018-05-15 03:45:00	863033069630348479	0.00000	14.74169	12.03655	9.94893	12.30713	15.73318	83.28469	64.60739	60.52326	88.15225	29.79915
2018-05-15 03:46:00	863033069630348503	1.00000	16.17645	13.53631	10.73668	15.94780	13.96793	68.36614	11.18634	61.20993	30.38048	20.70349
2018-05-15 03:47:00	359043379931766007	1.00000	15.91125	16.11773	10.65787	12.22546	10.39584	77.91036	45.88691	2.65942	94.24722	9.97892
2018-05-15 03:48:00	8630330696303482063	0.00000	13.77318	12.19606	12.68072	11.99054	15.87530	47.20869	9.22246	31.88759	24.30958	26.92326
2018-05-15 03:49:00	3590433799317661073	1.00000	14.57080	13.99491	11.55734	10.55429	14.85598	82.49507	13.27360	5.19544	19.42532	35.42103
2018-05-15 03:50:00	3590433799317661347	1.00000	16.03774	11.65196	12.76035	11.43850	12.58749	89.65397	50.55436	71.77074	84.35151	22.26790
2018-05-15 03:51:00	3590433799317661917	0.00000	18.06821	10.08836	9.01963	7.83806	12.94962	56.37300	16.19027	47.45659	55.92601	23.31102
2018-05-15 03:52:00	3590433799317662436	1.00000	11.20120	14.90656	7.12087	13.92741	13.88512	50.39929	0.54754	98.41219	49.20966	70.17880
2018-05-15 03:53:00	359043379931766676	1.00000	14.56810	13.76780	11.93340	12.62779	12.41117	40.50001	12.51697	39.49500	85.97890	35.87983
2018-05-15 03:54:00	359043379931766536	0.00000	13.57680	9.97421	10.43465	10.22105	13.67431	95.69369	65.05650	10.83038	82.68786	31.09446
2018-05-15 03:55:00	863033069630348370	1.00000	13.33847	17.42677	6.34616	7.76093	6.52149	74.41049	6.56695	36.86869	82.83883	85.89666
2018-05-15 03:56:00	863033069630348602	1.00000	13.66028	11.20029	9.82446	11.49055	14.95884	18.51620	56.08474	41.73772	13.51730	68.25036
2018-05-15 03:57:00	8630330696303481966	1.00000	15.53950	7.30754	13.83932	9.87437	10.12772	10.60591	86.75023	22.73266	81.45930	80.61056
2018-05-15 03:58:00	8630330696303481545	1.00000	17.97447	13.93068	11.59712	13.07503	14.50981	48.26604	53.19900	1.95588	92.93706	12.35059
2018-05-15 03:59:00	8630330696303481032	1.00000	13.67388	15.36767	12.70238	10.76229	8.63299	33.89176	66.65881	73.03837	93.68898	40.24557
2018-05-15 04:00:00	8630330696303481636	1.00000	14.02370	16.22619	13.06105	11.22366	11.59109	43.08071	67.78672	75.75231	29.09359	76.48024
2018-05-15 04:01:00	8630330696303481198	0.00000	14.60776	12.97484	12.46017	11.09155	14.21637	77.25891	14.86019	51.68641	78.64029	80.37937
2018-05-15 04:02:00	8630330696303481503	0.00000	16.20716	9.02680	11.52067	4.97197	10.86077	44.31151	75.64075	47.67263	53.94760	12.46126
2018-05-15 04:03:00	863033069630348404	0.00000	15.23809	12.52934	11.86598	13.26264	15.00953	0.86096	59.95082	72.80325	16.08990	67.56795
2018-05-15 04:04:00	863033069630348057	1.00000	14.10338	16.51002	14.21700	9.08749	11.97844	88.53842	62.91429	38.65450	87.48230	6.73460
2018-05-15 04:05:00	359043379931766247	0.00000	16.00352	8.00988	14.23086	13.54382	10.04125	27.85875	9.39668	6.79530	53.54854	86.58360
2018-05-15 04:06:00	863033069630348578	1.00000	16.44815	13.39217	8.21953	14.09318	12.06749	70.03217	66.20261	22.45537	93.20381	49.28045
2018-05-15 04:07:00	8630330696303481685	1.00000	14.83724	13.82109	10.56404	11.48791	9.72747	14.56276	85.82553	41.23280	70.90720	19.60154
2018-05-15 04:08:00	3590433799317662220	1.00000	11.47600	15.13337	12.96987	12.36887	12.64531	81.40889	35.91976	55.62069	79.16897	35.58320
2018-05-15 04:09:00	8630330696303481164	1.00000	12.57794	12.59219	13.40125	16.61791	15.51158	7.88880	28.92398	33.78028	94.66018	1.86339
2018-05-15 04:10:00	8630330696303481206	1.00000	14.57558	13.67260	11.91621	10.53654	10.88106	80.46254	75.32212	16.41326	53.41909	5.06158
2018-05-15 04:11:00	863033069630348586	1.00000	13.32232	13.34666	13.15983	9.64275	12.88112	84.50669	95.18533	29.33502	10.20443	62.16989
2018-05-15 04:12:00	3590433799317662394	1.00000	14.78024	14.39344	9.52045	12.04929	5.62653	72.16462	8.29920	73.60812	30.55450	58.00207
2018-05-15 04:13:00	8630330696303481289	1.00000	13.37452	14.59437	10.82929	13.33134	12.85093	63.88266	31.30809	52.27774	2.26307	20.03843
2018-05-15 04:14:00	863033069630348305	1.00000	11.58248	15.70846	13.48497	13.06321	15.94779	78.66974	76.10319	12.89519	67.09881	49.51165
2018-05-15 04:15:00	3590433799317661594	1.00000	11.86263	10.74362	6.60651	14.46797	13.12634	49.06355	70.34131	86.08127	94.83156	15.28023
2018-05-15 04:16:00	8630330696303481743	1.00000	14.92825	12.09162	10.90698	18.32145	13.76085	80.12814	26.20559	77.34734	63.92290	59.42210
2018-05-15 04:17:00	8630330696303482360	1.00000	12.81995	14.48682	8.99148	11.89487	9.89574	27.58730	18.32659	76.18120	73.63921	91.67785
2018-05-15 04:18:00	8630330696303481149	1.00000	15.89992	12.29633	9.55932	12.18211	14.01147	64.21639	0.84236	22.13251	71.62454	63.60292
2018-05-15 04:19:00	3590433799317662139	1.00000	11.62866	10.81016	15.14018	18.77840	14.12457	25.63720	6.77935	61.18938	53.06403	27.71856
2018-05-15 04:20:00	3590433799317662014	1.00000	11.66632	17.45573	15.15066	7.68449	8.77743	7.69071	71.66103	91.52629	42.02497	72.07219
2018-05-15 04:21:00	863033069630348081	0.00000	12.74949	11.13321	9.69304	10.47235	13.73907	84.52388	25.08914	44.90903	70.32693	81.64601
2018-05-15 04:22:00	8630330696303482261	1.00000	19.54435	17.54782	8.94854	10.94404	15.68839	1.26710	95.57342	68.40645	20.98809	71.97185
2018-05-15 04:23:00	359043379931766882	0.00000	12.73326	12.61396	10.81080	11.63650	12.13331	88.93302	12.84506	2.63115	90.51873	93.56427
2018-05-15 04:24:00	359043379931766783	1.00000	16.52408	16.95013	10.97261	11.96365	9.40920	98.05349	93.37823	14.85406	54.60157	19.76629
2018-05-15 04:25:00	3590433799317661420	0.00000	14.92558	10.35910	9.77063	10.33764	14.89169	15.54372	12.29836	88.80099	23.76377	70.85598
2018-05-15 04:26:00	8630330696303481362	1.00000	13.28809	16.09122	11.58273	15.80724	15.52051	36.11220	48.95672	5.65907	66.05177	88.55958
2018-05-15 04:27:00	359043379931766197	1.00000	11.18065	15.45954	9.00824	10.78637	10.17727	99.81807	5.20428	29.04554	52.85384	55.29007
2018-05-15 04:28:00	3590433799317661313	0.00000	18.24413	10.41451	8.43618	11.34178	15.22515	35.48824	26.74386	38.35912	82.60466	19.19453
2018-05-15 04:29:00	8630330696303482139	0.00000	14.37215	10.61032	9.64886	13.19419	12.86347	38.80321	40.32537	66.90459	52.10677	5.55439
2018-05-15 04:30:00	863033069630348230	0.00000	15.86901	9.42100	12.75482	11.41441	13.83180	65.06182	54.67198	36.13875	25.75359	5.49100
2018-05-15 04:31:00	863033069630348750	0.00000	12.67743	11.49266	9.16383	10.72333	15.03345	24.18899	31.22518	33.00454	7.63622	53.52579
2018-05-15 04:32:00	3590433799317661032	1.00000	13.01140	17.64648	6.97733	9.51345	8.73745	85.78118	50.44889	23.37255	85.84507	36.15649
2018-05-15 04:33:00	359043379931766791	1.00000	14.67581	13.32969	10.20397	16.33285	11.46733	58.63934	27.02780	99.22232	60.46295	22.48913
2018-05-15 04:34:00	863033069630348230	0.00000	12.67772	10.18761	14.74418	12.37668	12.78286	77.54318	99.01222	34.23987	88.94317	58.36916
2018-05-15 04:35:00	3590433799317661149	1.00000	14.59855	13.81364	13.41271	16.36842	13.15148	63.00881	89.85883	77.43541	78.39769	5.38406
2018-05-15 04:36:00	359043379931766379	0.00000	14.95288	13.29735	7.89117	13.27292	10.38434	40.95895	27.38080	68.37475	15.71856	99.77235
2018-05-15 04:37:00	863033069630348651	1.00000	16.29188	14.84356	11.40888	13.45203	12.57128	61.97108	91.57427	76.49503	20.75430	11.16626
2018-05-15 04:38:00	3590433799317661263	0.00000	16.21237	15.41199	10.35726	13.52303	10.46115	36.58826	17.47577	4.42323	16.91692	20.09188
2018-05-15 04:39:00	8630330696303482477	1.00000	12.56774	11.93235	14.45532	11.47027	12.27307	73.46294	71.82011	67.05882	80.94861	67.43634
2018-05-15 04:40:00	863033069630348800	0.00000	12.01254	11.13717	15.66078	12.72906	12.54854	98.61300	41.12248	91.50989	70.72018	53.14729
2018-05-15 04:41:00	359043379931766361	1.00000	17.68307	12.55947	14.23428	13.46108	14.97025	91.30166	98.09451	34.38324	69.17542	55.24938
2018-05-15 04:42:00	8630330696303481248	0.00000	13.49696	10.86355	14.49276	15.24975	15.24469	5.79233	67.41752	95.14656	98.51937	60.74361
2018-05-15 04:43:00	3590433799317661768	1.00000	13.11286	13.50334	12.78105	14.76014	14.99259	50.35323	27.84937	28.71650	35.58649	19.13313
2018-05-15 04:44:00	863033069630348487	0.00000	14.81466	10.00609	10.66583	10.66495	15.79688	28.79124	55.75642	69.09156	96.49761	38.71364
2018-05-15 04:45:00	863033069630348198	1.00000	9.53152	14.63242	8.58009	11.28109	16.21899	11.65567	58.50620	63.52995	96.85953	78.38208
2018-05-15 04:46:00	359043379931766221	0.00000	11.90285	12.06929	10.79914	13.24512	17.97461	55.90731	3.08438	94.89326	62.92603	26.19385
2018-05-15 04:47:00	863033069630348032	1.00000	14.68986	17.76021	8.47868	17.19116	14.32192	5.85291	65.25252	51.96580	45.98477	55.17857
2018-05-15 04:48:00	3590433799317662345	1.00000	13.88198	17.71206	9.20345	12.57138	14.88224	1.74157	16.67236	19.66412	42.21131	65.95946
2018-05-15 04:49:00	3590433799317662196	0.00000	15.37442	12.24473	12.21661	10.25956	12.95563	50.03254	27.28208	8.00516	0.35693	81.01876
2018-05-15 04:50:00	3590433799317662451	0.00000	14.95243	6.52728	11.01739	12.79962	12.66992	47.09610	51.46271	88.30027	13.87385	35.07639
2018-05-15 04:51:00	359043379931766478	1.00000	12.02459	10.07039	11.52926	16.08800	15.50632	69.27462	38.16178	68.67643	25.60222	47.94634
2018-05-15 04:52:00	359043379931766452	1.00000	11.68095	15.49179	11.15748	10.65044	8.38384	20.42306	60.16030	76.54349	11.50009	47.55621
2018-05-15 04:53:00	3590433799317661255	1.00000	13.89811	15.69594	12.20658	8.72961	10.54122	27.98678	56.12925	38.03651	37.53138	87.70131
2018-05-15 04:54:00	359043379931766213	0.00000	16.07698	14.26893	11.36643	13.46103	16.62262	46.42694	58.62632	29.88308	38.18371	76.68282
2018-05-15 04:55:00	3590433799317662410	1.00000	13.17013	16.89052	8.07897	12.93455	11.82981	19.28228	27.43841	46.44290	10.69950	3.60748
2018-05-15 04:56:00	863033069630348800	1.00000	13.59545	9.48822	13.77688	11.12158	12.69238	67.28276	22.61085	26.44512	11.00329	49.95821
2018-05-15 04:57:00	8630330696303481172	0.00000	17.02135	8.14278	13.21022	10.70314	8.96783	58.48720	76.41187	4.00906	52.60321	40.64393
2018-05-15 04:58:00	359043379931766635	1.00000	14.52445	15.43302	10.20311	10.77188	10.59598	99.92271	66.40268	83.01534	11.80804	90.88297
2018-05-15 04:59:00	359043379931766320	1.00000	13.65374	12.77521	8.60539	16.61128	12.49237	23.16535	36.78294	90.67909	58.62997	56.60133
2018-05-15 05:00:00	3590433799317661560	0.00000	11.12465	14.60315	9.19580	6.87258	10.44570	75.09071	71.40650	90.00131	29.44244	29.26051
2018-05-15 05:01:00	8630330696303481388	1.00000	15.06418	14.42682	12.06010	12.51943	11.80381	70.79876	26.70518	4.36864	43.97672	16.25170
2018-05-15 05:02:00	3590433799317661396	1.00000	14.75774	15.19755	13.13997	15.56993	15.25645	94.66965	13.61925	26.81514	32.29683	90.18637
2018-05-15 05:03:00	359043379931766338	1.00000	13.97100	10.58392	10.73585	12.02494	16.31758	41.33485	45.64051	74.10173	1.97560	12.48808
2018-05-15 05:04:00	863033069630348818	1.00000	16.64947	13.70598	5.91554	10.51209	10.93265	75.26842	89.24922	78.59521	60.27366	21.20802
2018-05-15 05:05:00	3590433799317662097	1.00000	10.04860	14.83842	10.92804	11.56634	15.87768	72.64463	11.70079	80.05224	53.95601	64.80108
2018-05-15 05:06:00	3590433799317661685	1.00000	15.12170	10.96405	8.21100	13.62371	13.30076	38.58820	59.27191	46.22522	10.86269	69.74981
2018-05-15 05:07:00	8630330696303482105	1.00000	13.30333	16.47252	10.15531	6.41096	10.01425	91.91176	74.51867	35.85693	72.07034	64.74284
2018-05-15 05:08:00	3590433799317661883	1.00000	12.54025	13.01064	9.92191	10.82709	14.89249	34.44706	88.68289	23.21920	68.96891	14.66791
2018-05-15 05:09:00	863033069630348487	1.00000	16.59450	12.57892	10.44424	9.52852	12.68885	61.49076	22.40942	19.37621	87.54282	46.91966
2018-05-15 05:10:00	8630330696303481545	1.00000	13.08210	17.94174	11.36460	9.91181	7.65639	56.88775	10.45609	80.18273	9.84035	44.47084
2018-05-15 05:11:00	8630330696303481511	1.00000	19.93552	13.64297	11.78508	15.70547	12.11607	80.29745	46.14744	80.76593	80.76899	60.64385
2018-05-15 05:12:00	863033069630348677	1.00000	15.34842	14.54727	12.10372	11.94197	11.03058	17.18239	62.51543	20.60074	60.07766	12.99076
2018-05-15 05:13:00	8630330696303481156	0.00000	17.03960	16.01586	19.69117	11.36499	9.97853	18.54940	65.13721	57.78806	47.81598	47.18955
2018-05-15 05:14:00	863033069630348404	1.00000	15.90813	12.53570	12.15793	11.15788	15.96297	78.56684	25.09781	20.80271	20.40962	25.49968
2018-05-15 05:15:00	3590433799317661107	0.00000	11.91667	14.44044	9.49484	13.36653	10.72729	94.99872	95.73983	29.73545	90.58475	44.98526
2018-05-15 05:16:00	3590433799317661537	1.00000	13.24027	11.32938	13.51864	10.06769	10.98351	54.97834	65.18273	91.15406	95.86822	37.75469
2018-05-15 05:17:00	3590433799317661081	0.00000	14.35612	9.57094	7.66493	9.05271	12.98777	20.76758	67.95280	24.33110	72.82471	45.22623
2018-05-15 05:18:00	863033069630348560	0.00000	15.66736	8.55351	11.30400	10.07382	12.94127	35.01570	67.94862	15.07074	79.02417	2.08253
2018-05-15 05:19:00	359043379931766353	0.00000	11.64604	8.20894	11.86819	8.70074	14.63248	92.82819	67.23030	81.81807	31.62191	78.29066
2018-05-15 05:20:00	359043379931766981	1.00000	14.37391	17.57864	11.73109	9.29743	7.95837	78.36503	40.37011	83.96493	9.84952	21.68679
2018-05-15 05:21:00	3590433799317661933	0.00000	15.21157	15.27408	17.85337	12.50957	10.73088	24.81341	81.08148	25.92030	21.92932	40.18440
2018-05-15 05:22:00	359043379931766346	0.00000	13.69088	11.21618	13.68843	12.19718	9.75556	81.81401	23.53089	80.42634	21.43721	63.13903
2018-05-15 05:23:00	8630330696303481818	1.00000	16.74391	18.24730	10.25841	16.67024	13.21855	21.33214	81.78966	45.35783	60.68230	91.44896
2018-05-15 05:24:00	359043379931766833	1.00000	15.92022	16.25612	13.22927	16.88963	14.98208	31.34285	5.31053	33.44676	67.03018	94.09967
2018-05-15 05:25:00	3590433799317661297	0.00000	15.51534	10.17842	12.50230	8.54748	9.53592	74.01713	80.07536	4.71874	38.94059	5.80522
2018-05-15 05:26:00	8630330696303482386	0.00000	14.69281	11.69359	16.11269	14.40419	10.37134	52.07131	17.90982	66.72440	0.04264	1.70846
2018-05-15 05:27:00	359043379931766973	1.00000	20.37637	11.43135	6.94845	13.69509	15.36872	97.28903	67.19909	83.77488	21.18654	85.36435
2018-05-15 05:28:00	863033069630348834	0.00000	15.05177	12.58933	6.94524	14.82617	15.77150	60.87543	99.21656	38.96140	25.84327	0.17317
2018-05-15 05:29:00	8630330696303481867	1.00000	13.88171	10.81578	11.61833	6.49936	10.90870	44.09491	99.18510	47.62854	40.79875	15.41935
2018-05-15 05:30:00	359043379931766684	1.00000	15.00289	14.45077	11.45163	11.94497	11.13956	53.39039	33.69461	30.70395	19.78992	16.79689
2018-05-15 05:31:00	8630330696303481206	1.00000	12.71108	12.90853	9.31789	9.29138	10.16826	9.80761	3.70141	60.78382	89.72294	61.44767
2018-05-15 05:32:00	3590433799317661768	1.00000	18.94025	15.15199	6.92454	15.86117	12.08218	55.76920	80.07839	59.00494	14.78069	44.23336
2018-05-15 05:33:00	3590433799317661222	0.00000	15.49413	11.79574	11.45554	9.99360	15.36743	59.85204	84.47795	9.11789	10.64104	33.91625
2018-05-15 05:34:00	863033069630348826	0.00000	13.30878	13.49708	9.89758	12.59457	14.25840	31.35814	21.65620	99.38802	39.50519	54.99742
2018-05-15 05:35:00	863033069630348925	0.00000	13.56231	11.66329	15.56179	12.29751	11.18808	51.23113	84.12667	43.83091	59.15060	67.31765
2018-05-15 05:36:00	863033069630348529	1.00000	12.04796	17.39118	9.40180	9.85977	18.27509	79.15418	41.16454	42.14712	86.56026	20.56711
2018-05-15 05:37:00	8630330696303481495	0.00000	16.37734	9.43110	16.20759	14.26934	11.01652	15.75424	39.63199	20.26458	18.21968	83.71234
2018-05-15 05:38:00	863033069630348842	0.00000	16.47084	10.24431	11.96566	9.73284	14.45206	78.92556	53.80060	18.83388	72.89173	15.73911
2018-05-15 05:39:00	3590433799317661552	1.00000	15.88867	14.88215	11.77709	12.63897	13.12114	25.57042	68.66114	2.31416	51.91981	63.76593
2018-05-15 05:40:00	3590433799317661537	1.00000	11.17411	14.61445	9.95973	8.10814	10.48761	22.69044	84.91926	16.21872	56.65563	80.14840
2018-05-15 05:41:00	3590433799317661057	1.00000	17.14391	11.07719	10.56216	14.87121	13.82519	96.59297	97.92463	57.49495	75.13679	96.33778
2018-05-15 05:42:00	8630330696303482162	1.00000	12.51263	14.31168	9.12329	10.97057	8.30942	7.66035	93.30192	54.15548	95.43524	89.38919
2018-05-15 05:43:00	8630330696303481354	1.00000	15.48015	13.90620	6.23386	10.94878	11.92917	40.18593	23.20678	16.49385	45.00864	84.66073
2018-05-15 05:44:00	8630330696303481859	1.00000	16.94414	14.39742	9.31711	13.30704	14.91542	72.40629	95.00200	76.15515	30.34931	5.02347
2018-05-15 05:45:00	8630330696303481412	1.00000	14.20305	18.16674	8.31499	8.16269	7.61883	72.72791	58.70862	0.81953	17.85717	50.54073
